season,round,driver_id,qualifying_position,q1,q2,q3
2021,17,bottas,4,1:34.590,1:33.959,1:33.475
2021,17,leclerc,5,1:34.153,1:33.928,1:33.606
2021,17,sainz,6,1:34.558,1:34.126,1:33.792
2021,17,ricciardo,7,1:34.407,1:34.643,1:33.808
2021,17,norris,8,1:34.551,1:33.880,1:33.887
2021,17,gasly,9,1:34.567,1:34.583,1:34.118
2021,17,tsunoda,10,1:35.360,1:35.137,1:34.918
2021,17,ocon,11,1:35.747,1:35.377,
2021,17,vettel,12,1:35.281,1:35.500,
2021,17,giovinazzi,13,1:35.920,1:35.794,
2021,17,alonso,14,1:35.756,1:44.549,
2021,17,russell,15,1:35.746,,
2021,17,stroll,16,1:35.983,,
2021,17,latifi,17,1:35.995,,
2021,17,raikkonen,18,1:36.311,,
2021,17,mick_schumacher,19,1:36.499,,
2021,17,mazepin,20,1:36.796,,
2021,18,bottas,1,1:16.727,1:16.864,1:15.875
2021,18,hamilton,2,1:17.207,1:16.474,1:16.020
2021,18,max_verstappen,3,1:16.788,1:16.483,1:16.225
2021,18,perez,4,1:17.003,1:17.055,1:16.342
2021,18,gasly,5,1:16.908,1:16.955,1:16.456
2021,18,sainz,6,1:17.517,1:17.248,1:16.761
2021,18,ricciardo,7,1:17.719,1:17.092,1:16.763
2021,18,leclerc,8,1:16.748,1:17.034,1:16.837
2021,18,tsunoda,9,1:17.330,1:16.701,1:17.158
2021,18,norris,10,1:17.569,1:17.473,1:36.830
2021,18,vettel,11,1:17.502,1:17.746,
2021,18,raikkonen,12,1:17.606,1:17.958,
2021,18,russell,13,1:17.958,1:18.172,
2021,18,giovinazzi,14,1:17.897,1:18.290,
2021,18,ocon,15,1:18.126,1:18.405,
2021,18,alonso,16,1:18.452,,
2021,18,latifi,17,1:18.756,,
2021,18,mick_schumacher,18,1:18.858,,
2021,18,mazepin,19,1:19.303,,
2021,18,stroll,20,1:20.873,,
2021,19,hamilton,1,1:08.733,1:08.068,1:07.934
2021,19,max_verstappen,2,1:09.329,1:08.499,1:08.372
2021,19,bottas,3,1:09.040,1:08.426,1:08.469
2021,19,perez,4,1:09.172,1:08.973,1:08.483
2021,19,gasly,5,1:09.347,1:08.903,1:08.777
2021,19,sainz,6,1:09.046,1:09.031,1:08.826
2021,19,leclerc,7,1:09.155,1:08.859,1:08.960
2021,19,norris,8,1:09.365,1:09.030,1:08.980
2021,19,ricciardo,9,1:09.374,1:09.093,1:09.039
2021,19,alonso,10,1:09.391,1:09.137,1:09.113
2021,19,ocon,11,1:09.430,1:09.189,
2021,19,vettel,12,1:09.451,1:09.399,
2021,19,tsunoda,13,1:09.350,1:09.483,
2021,19,raikkonen,14,1:09.598,1:09.503,
2021,19,giovinazzi,15,1:09.342,1:10.227,
2021,19,stroll,16,1:09.663,,
2021,19,latifi,17,1:09.897,,
2021,19,russell,18,1:09.953,,
2021,19,mick_schumacher,19,1:10.329,,
2021,19,mazepin,20,1:10.589,,
2021,20,hamilton,1,1:21.901,1:21.682,1:20.827
2021,20,max_verstappen,2,1:21.996,1:21.984,1:21.282
2021,20,bottas,3,1:22.016,1:21.991,1:21.478
2021,20,gasly,4,1:22.535,1:21.728,1:21.640
2021,20,alonso,5,1:22.422,1:21.894,1:21.670
2021,20,norris,6,1:22.839,1:22.216,1:21.731
2021,20,sainz,7,1:22.304,1:22.241,1:21.840
2021,20,tsunoda,8,1:22.458,1:22.058,1:21.881
2021,20,ocon,9,1:22.565,1:22.012,1:22.028
2021,20,vettel,10,1:22.549,1:22.146,1:22.785
2021,20,perez,11,1:22.398,1:22.346,
2021,20,stroll,12,1:22.551,1:22.460,
2021,20,leclerc,13,1:22.742,1:22.463,
2021,20,ricciardo,14,1:22.688,1:22.597,
2021,20,russell,15,1:22.863,1:22.756,
2021,20,raikkonen,16,1:23.156,,
2021,20,latifi,17,1:23.213,,
2021,20,giovinazzi,18,1:23.262,,
2021,20,mick_schumacher,19,1:23.407,,
2021,20,mazepin,20,1:25.859,,
2021,21,hamilton,1,1:28.466,1:27.712,1:27.511
2021,21,bottas,2,1:28.057,1:28.054,1:27.622
2021,21,max_verstappen,3,1:28.285,1:27.953,1:27.653
2021,21,leclerc,4,1:28.310,1:28.459,1:28.054
2021,21,perez,5,1:28.021,1:27.946,1:28.123
2021,21,gasly,6,1:28.401,1:28.314,1:28.125
2021,21,norris,7,1:28.338,1:28.344,1:28.180
2021,21,tsunoda,8,1:28.503,1:28.222,1:28.442
2021,21,ocon,9,1:28.752,1:28.574,1:28.647
2021,21,giovinazzi,10,1:28.899,1:28.616,1:28.754
2021,21,ricciardo,11,1:28.216,1:28.668,
2021,21,raikkonen,12,1:28.856,1:28.885,
2021,21,alonso,13,1:28.944,1:28.920,
2021,21,russell,14,1:28.926,1:29.054,
2021,21,sainz,15,1:28.237,1:53.652,
2021,21,latifi,16,1:29.177,,
2021,21,vettel,17,1:29.198,,
2021,21,stroll,18,1:29.368,,
2021,21,mick_schumacher,19,1:29.464,,
2021,21,mazepin,20,1:30.473,,
2021,22,max_verstappen,1,1:23.322,1:22.800,1:22.109
2021,22,hamilton,2,1:22.845,1:23.145,1:22.480
2021,22,norris,3,1:23.553,1:23.256,1:22.931
2021,22,perez,4,1:23.350,1:23.135,1:22.947
2021,22,sainz,5,1:23.624,1:23.174,1:22.992
2021,22,bottas,6,1:23.117,1:23.246,1:23.036
2021,22,leclerc,7,1:23.467,1:23.202,1:23.122
2021,22,tsunoda,8,1:23.428,1:23.404,1:23.220
2021,22,ocon,9,1:23.764,1:23.420,1:23.389
2021,22,ricciardo,10,1:23.829,1:23.448,1:23.409
2021,22,alonso,11,1:23.846,1:23.460,
2021,22,gasly,12,1:23.489,1:24.043,
2021,22,stroll,13,1:24.061,1:24.066,
2021,22,giovinazzi,14,1:24.118,1:24.251,
2021,22,vettel,15,1:24.225,1:24.305,
2021,22,latifi,16,1:24.338,,
2021,22,russell,17,1:24.423,,
2021,22,raikkonen,18,1:24.779,,
2021,22,mick_schumacher,19,1:24.906,,
2021,22,mazepin,20,1:25.685,,
